"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"true_last_wait[3315]",5.3195349242025,4.312585,4.10531472017906,3.501790005,0.7032255,13.38582,1.00141845010914,8550.20506306011,4680.19497815735
"true_last_wait[3316]",4.85419278630375,3.775405,4.15879934934155,3.190822068,0.54865745,12.756325,1.00071780151319,7558.62871274565,4264.16005193608
"true_last_wait[3317]",13.627299384875,11.48385,8.26844565940015,6.85354089,4.44895,30.318125,1.00092890267876,10521.7188512544,5472.6967189324
"true_last_wait[3318]",11.173270955025,9.690815,6.48228433430105,5.030928819,3.8822675,23.261095,1.00054940282102,9599.77153517581,6317.14651168584
"true_last_wait[3319]",13.17751667225,11.122,7.93680501925475,6.454402731,4.429788,29.06492,1.00127686607761,8477.85638782778,5439.0761337066
"true_last_wait[3320]",14.161738660225,11.4641,10.7284021874448,9.431092881,1.646119,36.389765,0.999857961627695,9136.98220667645,4827.72316510881
"true_last_wait[3321]",6.836655555425,5.601705,5.21751086279759,4.442151294,0.97793855,16.97666,1.00055101985532,8113.12559645127,4119.83280870337
"true_last_wait[3322]",5.574010579575,4.451475,4.42935918862418,3.646832763,0.71997605,14.1961,1.00020775427679,8519.10554851476,4761.58797536065
"true_last_wait[3323]",5.6232344178,4.57229,4.45662114399375,3.715603164,0.68735455,14.183425,1.00008343615409,9265.07651301144,4573.04504494836
"true_last_wait[3324]",5.87041963986375,4.736175,4.65600530234242,3.803580648,0.72542885,14.861005,0.999868975148372,7577.59720628311,4243.75983334782
"true_last_wait[3325]",22.1567463071,20.292,13.2399151669024,14.86032219,3.6042285,46.72656,1.00013658464327,10998.3681651419,4370.3186207669
"true_last_wait[3326]",15.8822868552875,13.695,10.8768165597716,10.582895169,2.379781,37.697865,0.999710265679068,10760.6931183473,4611.4376037598
"true_last_wait[3327]",19.3374086380875,17.38365,12.1467578301625,12.867292662,3.1447475,42.59265,1.00042424691505,9253.0620705052,5259.9405679123
"true_last_wait[3328]",18.955114418525,16.4912,12.3330160982602,12.500675334,2.794176,43.26322,1.00014428078036,11138.2065142231,4367.5284420119
"true_last_wait[3329]",14.7532635900375,12.8491,10.0378230214106,9.315368538,2.1600435,35.0925,1.00050837839672,8540.8644332985,4490.44662616734
"true_last_wait[3330]",9.733522927625,8.044555,7.19854855470383,6.112359498,1.4475265,23.931945,1.0010207801268,8800.22563083433,4536.84261957188
"true_last_wait[3331]",11.504173448425,9.7183,8.17096334407286,7.295392755,1.696703,27.744795,1.00024757955197,8962.43464362789,4964.3777943544
"true_last_wait[3332]",11.800207222475,9.635085,8.93142460629099,7.506211062,1.590041,29.629465,1.00063103160699,9022.75352153535,5238.63311251102
"true_last_wait[3333]",10.53385556792,8.26444,8.54904602106406,6.926447745,1.1289365,27.99192,1.00016948614931,9173.84025649478,5430.96335856314
"true_last_wait[3334]",7.16640240227,5.94093,5.4838353947978,4.403833497,0.8509262,17.9524,1.00060728200533,9864.75240740306,6268.74609679573
"true_last_wait[3335]",7.82185567441125,6.28,6.14215726913898,4.845047844,0.92891115,19.971315,1.00098145346171,9286.8233507194,5247.55717066405
"true_last_wait[3336]",7.9361968349725,6.25895,6.49521435567556,4.985642802,0.92603695,20.85717,0.999968714210206,9424.8459355449,5204.3374272336
"true_last_wait[3337]",8.02246848202125,6.203865,6.83312606321999,5.127253341,0.8221754,21.652325,1.00064390258257,9500.16873273373,5337.97421266548
"true_last_wait[3338]",6.03926280613,4.864275,4.92097586679763,3.7339281,0.68288455,15.477165,1.00050634240499,9320.95485906875,5738.3428256571
"true_last_wait[3339]",6.1220548816875,4.933445,4.96326187381964,3.926658687,0.654838,15.873475,1.00079838574811,7897.35290107932,5519.70638411518
"true_last_wait[3340]",0.331847443986112,0.2954625,0.236693541272565,0.2662260342,0.02343065,0.7761282,1.00029210362949,9321.38156187925,5134.74507614239
"true_last_wait[3341]",9.95450153429625,8.221135,7.55588263255923,6.475826301,1.238836,24.703535,1.00030027531647,8096.71961316042,4588.76757165619
"true_last_wait[3342]",7.7151775689125,6.20027,6.11512356007634,5.127460905,0.9468626,19.707795,1.0004538207698,7822.4634860298,4703.9615181419
"true_last_wait[3343]",8.20526559855,6.74357,6.23316594176941,5.347115508,1.0164605,20.38771,1.0005967919539,9216.85324843226,4420.3948878876
"true_last_wait[3344]",8.80181104333625,7.17255,6.76799083425692,5.728039926,1.1130405,22.34452,1.00004166891727,9474.95243717912,5224.85385300826
"true_last_wait[3345]",5.42722278629,4.40791,4.20858160233469,3.545600835,0.7002354,13.466075,1.00011655092188,9025.55281478531,4628.71038878787
"true_last_wait[3346]",4.745503111175,3.842325,3.72632655917672,3.069330411,0.6476025,12.000225,0.999849759767878,8367.55836266068,4370.17890487334
"true_last_wait[3347]",4.91996569545,4.032845,3.8116295650193,3.238761939,0.65807595,12.340525,1.00132465737136,6567.61911966606,4186.63534602878
"true_last_wait[3348]",4.74236626323625,3.864245,3.74731341856213,3.114112344,0.614343,11.838905,0.999731810994879,8614.72076634646,4543.96757925653
"true_last_wait[3349]",10.42720633275,8.576965,7.95344585210371,6.843866925,1.2906285,25.68117,1.00021165271695,8924.26484255473,3954.12196913892
"true_last_wait[3350]",5.7950715981,4.711895,4.54562818881851,3.765818826,0.72206045,14.76377,1.00011562753296,8406.79381414048,4387.54423083978
"true_last_wait[3351]",8.146759292343,6.707725,6.12914151425742,5.228922636,1.1556855,20.17646,1.00069582082946,7640.24793919945,5053.43762395561
"true_last_wait[3352]",8.7971040453875,7.10699,6.85035499406004,5.669002794,1.1643265,22.19119,1.00095626008902,8958.02077368698,4906.15644855003
"true_last_wait[3353]",6.1437979530875,4.99469,4.7752987056324,3.961373766,0.83138545,15.390025,1.00034307196939,9219.14217726112,5126.08254192927
"true_last_wait[3354]",4.065573454055,3.292195,3.24347237252274,2.739407433,0.4678119,10.334365,1.00023590668021,7232.43594020126,3705.23492016455
"true_last_wait[3355]",5.575610072825,4.510255,4.35142559936525,3.702711957,0.6967429,14.0848,1.00031299203803,9121.71102354315,4338.66963977384
"true_last_wait[3356]",5.88982523090625,4.807695,4.55490064890084,3.908363403,0.7238274,14.790825,0.999786303115141,8088.53890870527,3946.87306943147
"true_last_wait[3357]",12.0864753036,9.96025,8.98253302753085,7.800722139,1.6262055,29.65123,1.00067317091122,9148.90193610569,5081.82821688933
"true_last_wait[3358]",11.0701768909988,9.094345,8.30084823112319,7.284102756,1.4434855,27.374435,1.00066847921909,6626.24401776558,4151.37183686957
"true_last_wait[3359]",11.4309247322625,9.63216,8.41218944621201,7.359604161,1.4987945,28.38752,1.00110780958164,7937.76002708873,4897.4251395709
"true_last_wait[3360]",11.6751116896875,9.703555,8.526122422411,7.42397124,1.6541945,28.88227,1.00019026043935,7713.80219817477,4828.11206262948
"true_last_wait[3361]",7.4406944791925,6.161575,5.53854951695815,4.700042151,1.062944,18.194095,1.0006253528788,7788.78449278745,4429.88989757831
"true_last_wait[3362]",6.8951055286125,5.80828,5.08688120506246,4.36344006,0.99293535,17.01164,1.00103029386474,7280.42557850893,4374.60667226217
"true_last_wait[3363]",7.1181912624375,5.87449,5.37504896813374,4.483137771,1.048159,17.432115,1.00080987571169,7884.01235557704,4906.87931541463
"true_last_wait[3364]",6.38273737625,5.09556,5.08088806691541,3.982278426,0.8706743,16.025875,0.999978587144722,7392.01474875891,4749.58206560409
"true_last_wait[3365]",6.4532218068825,5.19005,5.31145547116725,4.051189674,0.71029195,16.474765,1.00002409140424,9731.61999908549,6117.96496982769
"true_last_wait[3366]",0.333491472782731,0.291033,0.238151487709625,0.2662252929,0.02359415,0.7736068,1.00053629732194,10208.820124001,5021.43828899308
"true_last_wait[3367]",0.335454832339965,0.296626,0.236479168213483,0.2657990454,0.02610885,0.7819202,0.999985274169939,9660.89503703926,5289.79765329224
"true_last_wait[3368]",0.334818498666425,0.297118,0.234910405148962,0.2616959499,0.02586242,0.77764355,1.00057638748901,9249.05615124553,5052.32763499846
"true_last_wait[3369]",0.328488328167125,0.2893585,0.23034648209956,0.2554282584,0.02896151,0.76149785,1.00149651814434,9066.55759903407,5680.98212145296
"true_last_wait[3370]",0.3362063973425,0.2995345,0.237127392016539,0.2675077419,0.025896445,0.77807835,1.00027531418822,10020.4068645254,5299.86972796501
"true_last_wait[3371]",0.328685696697075,0.2919435,0.232495478984427,0.2579338524,0.02597134,0.7723115,1.00046104505316,9211.31292680971,5221.92598749293
"true_last_wait[3372]",0.3360165321776,0.298742,0.236712477711833,0.2673268647,0.02712814,0.78035125,0.999840950581394,10761.9181263889,5802.66017297392
"true_last_wait[3373]",14.97157977475,12.90325,8.71988587577197,7.63561239,5.0977615,32.17262,1.00020331068944,9115.08368746339,4898.52833882841
"true_last_wait[3374]",13.394168285875,11.36045,7.98446481189675,6.587028714,4.6075585,29.446795,0.999920490652721,9083.7344813027,6000.62379792931
"true_last_wait[3375]",14.67876454825,12.66775,8.47571328507165,7.482482049,5.0293675,31.69015,1.00291354984392,10024.7671853784,5528.40996753173
"true_last_wait[3376]",14.24589593025,12.13715,8.49129752810254,7.264725174,4.8235165,30.97334,1.00019216958845,9821.60393390078,5377.6514150232
"true_last_wait[3377]",5.60405354070625,4.529185,4.39736778562816,3.731222355,0.7137488,14.30434,1.00029288560009,7800.93288861258,4398.34904578496
"true_last_wait[3378]",3.06252955585,2.487515,2.43004915552667,2.000568549,0.3956053,7.7878085,1.00040545897793,7617.93110041082,4724.158754906
"true_last_wait[3379]",3.83642847360625,3.09167,3.00064229938814,2.490730935,0.4941242,9.5838915,1.00030528688922,8234.4672847586,4462.74045265703
"true_last_wait[3380]",4.9257650238125,4.098505,3.6774674178423,3.239414283,0.683536,12.120505,1.00071995578619,8154.93073325219,4796.26047331094
"true_last_wait[3381]",16.929467261375,14.52755,10.054938380878,9.267539862,5.231816,37.47705,1.00142673324978,11061.3998268218,5145.79133880417
"true_last_wait[3382]",14.926805200625,12.62715,8.94394447765572,7.72627338,4.8893465,33.111545,1.00064586767611,9210.59409946078,5461.53083669206
"true_last_wait[3383]",13.5217649736125,10.8718,10.612375107624,9.19931061,1.4902265,35.75156,1.00214660755382,8297.700680535,4007.94418809494
"true_last_wait[3384]",13.2834808276875,10.6497,10.0997572152534,8.870833167,1.6727895,34.14146,1.00064712194357,9188.32037914225,5548.57836624955
"true_last_wait[3385]",11.518732337625,9.908015,6.20118712994399,4.998608139,4.739193,23.75482,1.00002484041986,9463.52463349512,5868.50512169474
"true_last_wait[3386]",10.81596467175,9.227,5.80877528992187,4.390912638,4.645118,22.353375,1.00028693852259,7730.45877352072,5610.84729574208
"true_last_wait[3387]",7.0251709939375,5.470055,6.02808249590272,4.441802883,0.81736965,18.905375,1.00031696493645,6915.56750683022,4452.53147179278
"true_last_wait[3388]",7.13279724254375,5.501555,6.00732336592438,4.623465861,0.81163865,18.783225,1.00007630209689,8712.55988866064,4298.70229956912
"true_last_wait[3389]",15.880030475925,13.61375,10.7182599410108,10.213883442,2.3083595,37.254785,1.00064872784956,9306.77640345284,4388.27305641063
"true_last_wait[3390]",12.3851851791275,10.54225,8.71991332864383,7.964571678,1.8555215,29.36488,0.999849941530891,9102.63355262972,4750.50566415766
"true_last_wait[3391]",13.569082439525,11.60815,9.46267273451945,8.755738929,1.9609345,32.37754,1.00098098782532,8807.93385444657,4860.26744044177
"true_last_wait[3392]",0.33307507343125,0.2953475,0.231701828842122,0.2595098562,0.0271949,0.769373999999999,0.999898847418532,9896.03495289482,5082.26221134284
"true_last_wait[3393]",10.2309170446625,8.51138,7.51145322311584,6.450911208,1.384129,24.57811,1.00081464529536,9404.74099134141,4120.54024685425
"true_last_wait[3394]",7.6733554180125,6.484885,5.52707939795751,4.81837587,1.1575035,18.512855,1.00006957807075,8738.85819648995,4685.94094894016
"true_last_wait[3395]",8.6228988621,7.292855,6.10633481234951,5.499222855,1.3629545,20.35399,1.00025934624127,9148.4525522618,4665.8986456415
"true_last_wait[3396]",0.3324010355023,0.289361,0.235674863394072,0.2605862238,0.02582733,0.77399215,1.00071313178328,10277.9615388278,5735.66102847827
"true_last_wait[3397]",8.2652113432075,6.020185,7.66070384534299,5.798418948,0.54591255,23.82377,1.00025120966861,8959.68296853017,4968.45125457865
"true_last_wait[3398]",6.2740273256175,4.527265,6.04640207039404,4.378666362,0.45116295,18.48685,1.0003153733967,8762.09158184239,4948.13609924653
"true_last_wait[3399]",6.91176013881375,4.969935,6.57228431377364,4.856500929,0.48055235,20.20097,1.000547991445,8042.32407792709,4277.67027233955
"true_last_wait[3400]",0.33116390722625,0.292236,0.233646469945946,0.256667712,0.0272827,0.77238255,0.999786515890354,10992.8025894616,5628.41091987818
"true_last_wait[3401]",7.67599727246475,5.6396,7.13271023488318,5.410289094,0.51419455,22.221835,1.00029512889154,9345.69182891964,4619.03190106641
"true_last_wait[3402]",5.6996834943925,4.036215,5.58104740741568,4.053435813,0.3642777,16.60231,1.00129852907625,8661.66258630269,4422.58810989578
"true_last_wait[3403]",6.53328121133312,4.625865,6.35120707041236,4.486266057,0.4215769,19.16682,1.00053685974388,9016.59566348644,4727.95851257569
"true_last_wait[3404]",0.33236280679975,0.2955015,0.233965292978579,0.2604490833,0.025665465,0.76720415,1.00102420601802,9370.09875740456,5144.59877269664
"true_last_wait[3405]",23.336426111925,23.38275,13.5043290951102,17.33448507,2.465517,44.63152,1.00113279088938,11180.6264791629,4713.09263330388
"true_last_wait[3406]",23.7261879245575,23.60715,13.4070263638735,16.91372319,2.7031005,44.834105,1.00037223869668,9899.82243862301,4835.89470351575
"true_last_wait[3407]",0.336751330774012,0.297408,0.234953061111082,0.2662697709,0.02580119,0.7759914,1.00053293806273,10306.8566098092,5149.90779994648
"true_last_wait[3408]",0.333063252190613,0.2927545,0.23774684983604,0.2584772253,0.022220875,0.7870164,1.00032324242621,9035.21762010352,4841.20500736996
"true_last_wait[3409]",25.566475597625,25.5677,14.9297556033797,19.23873651,2.542378,48.876565,1.00010820707323,11440.9916826365,5297.73346185667
"true_last_wait[3410]",25.5760408163875,25.44315,14.821523800224,18.90804258,2.687869,48.682145,1.00035028560785,11541.7251416254,5272.06356023933
"true_last_wait[3411]",0.332057129354,0.2907625,0.235579037421376,0.2640962793,0.02364179,0.77374325,1.00139238737402,9117.07510737225,4467.26207463888
"true_last_wait[3412]",0.3375184462722,0.2979675,0.238703655917995,0.264836838,0.02335566,0.788379699999999,1.0005820152763,8880.56336642779,4721.25097743403
"true_last_wait[3413]",26.4456497972213,26.5041,14.9020256382081,19.02553863,3.3103475,49.747605,1.00050707142866,11522.4172343913,4378.94523276685
"true_last_wait[3414]",25.8562047716688,25.86835,14.9542007166444,19.02865209,2.680173,49.397505,1.00015405862795,10577.0482121599,4185.18486812812
"true_last_wait[3415]",26.1796710893912,26.1549,15.1338134344403,19.14155208,2.4311475,49.761585,1.00090409160226,10414.1199776061,4776.391019271
"true_last_wait[3416]",26.06147035496,26.00095,15.0038706833821,19.05519063,2.754877,49.562865,1.00106935208388,11803.4680264134,4410.60825020544
"true_last_wait[3417]",26.9567848392375,26.95215,14.7735497629248,18.73228035,3.7807335,50.0277,1.00212475418266,11555.6861640078,4775.72211285047
"true_last_wait[3418]",26.416264097765,26.4493,14.9588570315264,19.30263657,3.291506,49.75633,1.00101439542092,11627.307824313,4780.82474425046
"true_last_wait[3419]",26.5435583036298,26.3029,14.8117453883807,18.77483097,3.408719,49.959255,1.0005447702936,10575.0881687599,4511.54795458286
"true_last_wait[3420]",26.8318376005,26.7445,14.9473882020217,19.04080941,3.753021,50.16237,1.00171793548328,9859.28075918595,5309.65327226031
"true_last_wait[3421]",24.56982525821,24.58985,13.5173053266014,16.65434232,3.638541,46.41063,1.00050871247221,10007.7625744669,4822.27993341933
"true_last_wait[3422]",24.7749010114725,24.5175,14.5181383699469,18.57579192,2.5627505,48.183275,1.00206959009239,12133.7174818682,4493.6634568417
"true_last_wait[3423]",24.8537260664875,24.53985,14.5039250903435,18.26325984,2.591074,48.186535,1.00047003219693,9785.03531914158,5030.09772758803
"true_last_wait[3424]",24.533557155085,24.265,14.4833955585116,18.08645979,2.4256375,48.009135,1.00007197792954,10969.8998686926,5129.93964654087
"true_last_wait[3425]",0.334494496668138,0.29779,0.234777311627784,0.2669206323,0.02661937,0.76907355,0.999899292757348,10039.1749909336,4470.82106998196
"true_last_wait[3426]",0.332254631010937,0.2902935,0.237779624032285,0.2574075294,0.026708995,0.79170455,1.00108126110138,9551.62246616817,5139.82302027786
"true_last_wait[3427]",0.33015564912975,0.2888695,0.236864536935488,0.2611614726,0.02559519,0.77566755,1.00027181215907,9781.0011076041,4518.04862633349
"true_last_wait[3428]",0.331996125798075,0.2932255,0.235954361439528,0.2611199598,0.022077735,0.7750786,1.00010833198013,9455.81845538697,4989.91297895465
"true_last_wait[3429]",25.5023891402788,25.44925,14.5916019718771,18.41211288,2.816271,48.542225,1.00121446883611,11935.3413825347,4531.91941841871
"true_last_wait[3430]",25.753028855095,25.75445,14.7998994776521,18.72256932,2.7268795,48.79715,1.00021267665739,10532.6993273649,4960.2506908706
"true_last_wait[3431]",25.3592849763588,25.34105,14.8783131630593,19.170018,2.4337405,48.74383,1.00010768771906,10647.7614489951,5085.64034542558
"true_last_wait[3432]",26.0355377277562,25.85265,15.253626849315,19.66283424,2.444194,49.84111,1.00030702686485,13060.7409242722,5214.32050978596
"true_last_wait[3433]",26.205692146005,26.28495,15.1751022099385,19.4806227,2.422949,49.91126,1.00292972943843,12120.0667251749,4592.93550527964
"true_last_wait[3434]",26.025010801705,25.97925,15.0717808114192,19.32235515,2.4037425,49.548965,1.00037774521158,12365.3709573904,5066.10049468252
"true_last_wait[3435]",0.335357593806325,0.295933,0.236781056026396,0.2650392129,0.028814385,0.77694365,1.00097947841526,11547.975587971,5813.1379326113
"true_last_wait[3436]",26.7687058724613,26.7082,15.5108774245883,20.03889573,2.712549,50.892305,1.00034407632058,11503.8642457015,4921.54110848582
"true_last_wait[3437]",26.32949621167,26.3321,15.1645946934701,19.44770898,2.719402,49.82399,1.00155317927211,10485.2924026503,4629.83884277822
"true_last_wait[3438]",5.54364691746125,4.46016,4.29702044641054,3.485903946,0.832015,13.86347,1.00008184118675,8802.98823139452,4840.84435630492
"true_last_wait[3439]",3.86888799297875,3.172395,2.84969600690436,2.387334411,0.7013242,9.3548495,1.00080427203257,9050.98332403199,5609.80641150726
"true_last_wait[3440]",25.3820088567422,25.3144,14.6345158497202,18.71018961,2.6411635,48.09313,1.00161061807507,11625.5185357644,5371.06628785266
"true_last_wait[3441]",25.55201753479,25.6119,14.8023212727377,19.1559333,2.504767,48.52849,0.999829986975188,10759.0552368739,5192.60104044503
"true_last_wait[3442]",11.106414943075,9.148545,8.36254405281401,7.176043455,1.4885285,27.62212,1.00023893020636,7591.59278320354,5259.13718922557
"true_last_wait[3443]",11.144972106325,9.003225,8.53476910385123,7.221262755,1.6192245,28.432015,1.00015426189384,7070.12393458016,5150.01169142548
"true_last_wait[3444]",26.8163891022225,26.81075,15.4368209431532,19.76543016,2.6699065,50.68953,1.000919408595,11187.001902621,4326.23275743291
"true_last_wait[3445]",26.6984123151788,26.6014,15.1656748981095,19.41716742,2.553151,50.28036,1.00093406056572,10479.4439706098,4772.61175751875
"true_last_wait[3446]",26.621949619725,26.93515,15.2729972464176,19.7022714,2.7117995,50.184615,1.002755105647,11124.1065699442,4943.04408751698
"true_last_wait[3447]",26.5742527970525,26.9467,15.1708425799361,19.13502864,2.622905,50.06583,1.00166977233105,10017.2163534397,4749.02871335303
"true_last_wait[3448]",26.2497459251125,26.0875,15.3454509323753,19.92755247,2.5894185,50.06929,1.00204360684036,11331.111127522,4679.15247418189
"true_last_wait[3449]",26.6454234316875,26.38415,15.0395510010231,19.59633963,3.4200245,49.97274,1.00081082431359,11056.5489997985,5012.74197469576
"true_last_wait[3450]",26.10683165145,26.0002,15.4113036424735,20.04060072,2.5547045,49.999315,1.00067079763825,10689.9532565687,5057.01747907055
"true_last_wait[3451]",26.39079304545,26.4649,15.1412156166006,19.18380618,2.4155115,49.757135,1.00081580316342,11656.9646586692,4864.48417428525
"true_last_wait[3452]",26.2833245372,26.2977,14.9702358929927,19.06460514,2.91677,49.58639,1.00019720594681,10909.2009889412,5565.71280433391
"true_last_wait[3453]",26.2515713707737,25.9631,15.2196250922152,19.40701161,2.745867,50.15571,0.999844579977331,12239.6034533613,5487.12434094272
"true_last_wait[3454]",26.1383563947287,26.15845,15.3757123435499,19.93941327,2.4870825,50.0242,1.00062717741789,11071.5792180603,4677.18073889974
"true_last_wait[3455]",26.2606265092938,26.39445,15.1575462164866,19.48766505,2.9885735,49.82705,1.00093454195261,10004.9741018625,4588.29019404821
"true_last_wait[3456]",26.2526788776,26.4024,15.1822290974187,19.31130978,2.636476,50.106345,1.00073293739285,11560.6804544282,4155.60440264449
"true_last_wait[3457]",26.3362276246975,26.33605,14.9609399193357,19.33073184,3.0313465,49.708935,1.00093695597964,11086.1200975166,4876.16486913345
"true_last_wait[3458]",26.2606004098925,26.27395,15.1868218001613,19.75297632,2.7959075,49.83743,1.00080828367421,10192.700882817,4784.27206646528
"true_last_wait[3459]",26.463687267975,26.60805,15.1546558987854,19.33888614,2.628558,50.063805,1.0008965606059,10540.4860929666,5234.3875413415
"true_last_wait[3460]",26.3581141511287,26.3983,15.2757904182465,19.8216207,2.804031,50.12297,1.00112108831075,12334.2591684338,4606.55514375886
"true_last_wait[3461]",27.026049448325,27.24675,15.0705630965091,19.12339023,3.362146,50.676315,1.00019155756743,10222.3647160943,4843.9867348926
"true_last_wait[3462]",27.2375253771625,27.2155,15.221276590427,19.41234897,3.4466645,51.014165,1.00089591827777,9504.14263158092,4443.5083773059
"true_last_wait[3463]",27.2711542648375,27.27085,15.1750265962743,19.33199205,3.6174505,51.097865,1.00022700894533,13090.2712435214,4793.9677058932
"true_last_wait[3464]",26.9121081103575,26.83195,15.5105878008104,19.87632864,2.864881,51.264855,1.00175161598251,10780.7542467474,5288.79640569043
"true_last_wait[3465]",26.79623324345,26.90295,15.2295401790072,19.16171544,2.5148865,50.60885,1.00033538727464,9720.54738956929,4410.9885504405
"true_last_wait[3466]",26.60133263186,26.44325,15.2993567698349,19.64912019,2.720471,50.47092,1.00089872914262,11370.368779879,5122.06219503549
"true_last_wait[3467]",0.329337459237875,0.2909025,0.231537777094351,0.257490555,0.02786735,0.76835755,0.999750014859243,9614.62955094044,5008.30651541434
"true_last_wait[3468]",0.331410614173688,0.2897085,0.233459618822321,0.2588204472,0.027617425,0.7660981,1.00000808082693,9702.15353576123,5964.35768364225
"true_last_wait[3469]",0.32998470009825,0.2867435,0.237530639756284,0.2654780625,0.02488719,0.7771662,1.00132779165459,9534.13358454764,4805.81619145994
"true_last_wait[3470]",26.5630233385538,26.5668,15.3019573086797,19.69678578,2.5982545,50.432385,1.00086180081952,11154.1114750897,4675.80528813286
"true_last_wait[3471]",26.50239925165,26.623,15.1290544945458,19.45430655,2.9206405,50.096535,0.999974373350002,11555.5306113071,4705.33222134902
"true_last_wait[3472]",25.7635455817625,25.7163,14.7030340694132,18.62894313,2.7051345,48.703345,1.00208409426552,10960.2737689232,4885.418625925
"true_last_wait[3473]",25.4128760020735,25.30245,14.7863025660358,18.74629092,2.4437515,49.048335,1.00042691514349,12020.6945091327,5075.35072252506
"true_last_wait[3474]",0.336133430299837,0.2979735,0.236071502371871,0.2625543753,0.02507703,0.7794399,1.00017572828688,10588.1071258254,4734.16584938369
"true_last_wait[3475]",26.2325085563,26.2282,15.5077896918999,20.13563538,2.2408865,50.41302,1.00179049730431,10878.4980043121,4688.71609506642
"true_last_wait[3476]",26.5013194493375,26.6041,15.1906859379066,19.32976815,2.7716865,50.245445,1.00083954855657,10499.9570446129,4323.69018133003
"true_last_wait[3477]",26.6165990668875,26.46435,15.5224123781087,20.44497987,2.777454,50.590415,0.999922545277125,10658.9189703227,5045.70837636634
"true_last_wait[3478]",26.83935172595,27.0619,15.448068829895,19.89078399,2.7497065,50.98485,1.00039747727909,10631.21071045,5181.55776980748
"true_last_wait[3479]",26.1091944024825,26.1417,15.4123698173003,19.9535721,2.362164,50.040505,1.00135558621874,10815.8465249684,4930.19287759818
"true_last_wait[3480]",26.7654825196375,26.69855,15.5118714469772,20.0870061,2.809944,50.761095,1.00017337959354,12609.2633772044,4775.21659747544
"true_last_wait[3481]",26.6559027790125,26.55885,15.1737907519046,19.15237506,2.891644,50.420625,1.00073759901648,11103.0563842326,5398.08185157658
"true_last_wait[3482]",26.1338564054352,25.7498,15.34956102077,19.81472661,2.4830995,50.277265,1.00138758412629,11681.7385362183,4547.6387215327
"true_last_wait[3483]",26.513527308086,26.54245,15.4206209580758,19.86565392,2.524916,50.31453,1.00094590045041,10404.7113533778,4410.85675224683
"true_last_wait[3484]",26.4067092210263,26.3349,15.1889156431178,19.34481654,2.8163905,50.092285,1.0017705514946,11280.9269878348,4897.17202647882
"true_last_wait[3485]",26.68974155135,26.78905,15.3659005006793,19.59307791,2.477948,50.54226,0.999881515475384,11361.9594786119,4512.31951027068
"true_last_wait[3486]",26.6280765894225,26.41145,15.3589105019717,19.83681735,2.747211,50.448095,1.00062032105299,11870.9459974334,5549.96183555193
"true_last_wait[3487]",26.6144817035725,26.66785,15.0641508501307,18.88194882,2.9349785,50.248475,1.00088612903798,9711.69639805143,4651.09541852822
"true_last_wait[3488]",26.749836223225,26.6276,15.1702640734648,19.15170789,2.996124,50.59311,0.999856419421454,11485.537325185,4682.75104245659
"true_last_wait[3489]",26.4232068823,26.163,15.2960059784708,19.73792793,2.8478105,50.379305,1.0015957945087,11342.552667297,4766.47948561341
"true_last_wait[3490]",26.6347594397037,26.6682,15.2172056636764,19.4791401,2.776792,50.32544,1.00186104619329,10431.5884274367,4947.6156397888
"true_last_wait[3491]",26.584395636975,26.8319,15.626824876096,20.43400863,2.505895,50.659295,1.00096350910829,10962.2895535258,4928.68618287773
"true_last_wait[3492]",0.3280898123032,0.285656,0.234483036408578,0.2615617746,0.02454838,0.76122275,1.00093052944997,9992.61757148301,5196.97577078802
"true_last_wait[3493]",0.33495399793025,0.2902285,0.238571044326184,0.2649050376,0.027031855,0.7796214,0.999922861962668,9390.37514302936,4503.58516545273
"true_last_wait[3494]",0.334508401940375,0.2938685,0.236747835275297,0.264095538,0.02552727,0.77510695,1.00034726448096,9985.11561893371,5187.57968924951
"true_last_wait[3495]",25.0727287140875,25.21745,14.5340773493388,18.3367968,2.4840685,48.05504,1.00097642666879,9794.21192180478,4694.66421440873
"true_last_wait[3496]",0.3341465784815,0.295001,0.234021980428041,0.2582503875,0.02525917,0.77409475,1.00021881468086,9582.1476324782,4987.19498684162
"true_last_wait[3497]",0.333895507474825,0.2962435,0.233970744666521,0.2648064447,0.028251225,0.7705505,1.00064514263984,10967.2620371322,5615.01565901735
"true_last_wait[3498]",26.3189864910706,26.3199,15.1065810275337,19.34481654,2.833327,49.918905,1.00102978069652,10771.1932177713,4591.913956966
"true_last_wait[3499]",26.261741182695,26.1202,15.3578766121283,19.65178887,2.451275,50.30264,1.0001954807431,10362.9561085993,5042.76640078254
"true_last_wait[3500]",26.46329561542,26.6788,14.9995174785882,18.96571572,2.847952,50.013545,1.00105188024948,10827.9001343161,4759.3427876099
"true_last_wait[3501]",26.442062822275,26.4439,15.3563682373786,19.85223639,2.6540465,50.474735,1.00157443372518,12248.1139565174,4458.73663249717
"true_last_wait[3502]",0.328603350510404,0.285561,0.234898293360241,0.2578130205,0.02418926,0.7705843,1.00050961660324,10156.126403299,5056.64697411872
"true_last_wait[3503]",0.3336643472471,0.296293,0.2341889647594,0.2575394808,0.02428141,0.7739285,1.00025932799709,10055.3869889096,5193.42276318623
